,game_date,pitch_type,pitch_name,release_speed,batter,events,zone,stand,balls,strikes,game_year,plate_x,plate_z,pitch_number,in_out
250,2024-09-15,FF,4-Seam Fastball,94.4,686217,,7.0,L,1,1,2024,-0.39,1.49,3,outside
251,2024-09-15,FF,4-Seam Fastball,93.8,686217,,12.0,L,0,1,2024,1.44,3.0,2,inside
252,2024-09-15,FF,4-Seam Fastball,94.6,686217,,7.0,L,0,0,2024,-0.32,1.78,1,outside
253,2024-09-15,KC,Knuckle Curve,81.9,687401,strikeout,14.0,R,2,2,2024,0.62,1.26,5,outside
254,2024-09-15,KC,Knuckle Curve,82.0,687401,,14.0,R,2,1,2024,0.98,0.56,4,outside
255,2024-09-15,FF,4-Seam Fastball,94.0,687401,,9.0,R,2,0,2024,0.75,1.78,3,outside
256,2024-09-15,KC,Knuckle Curve,80.4,687401,,14.0,R,1,0,2024,0.48,1.24,2,outside
257,2024-09-15,FF,4-Seam Fastball,94.0,687401,,12.0,R,0,0,2024,2.29,3.23,1,outside
258,2024-09-15,FF,4-Seam Fastball,93.8,641343,field_out,4.0,L,3,1,2024,-0.46,2.71,5,outside
259,2024-09-15,CH,Changeup,85.5,641343,,14.0,L,2,1,2024,0.56,0.71,4,inside
260,2024-09-15,CH,Changeup,85.0,641343,,14.0,L,1,1,2024,0.14,0.68,3,inside
261,2024-09-15,FF,4-Seam Fastball,92.5,641343,,12.0,L,0,1,2024,0.66,4.32,2,inside
262,2024-09-15,CH,Changeup,84.4,641343,,9.0,L,0,0,2024,0.68,2.2,1,inside
263,2024-09-15,FF,4-Seam Fastball,96.3,656555,strikeout,4.0,R,0,2,2024,-0.48,2.75,3,inside
264,2024-09-15,KC,Knuckle Curve,81.4,656555,,13.0,R,0,1,2024,-0.28,1.25,2,inside
265,2024-09-15,SL,Slider,87.7,656555,,8.0,R,0,0,2024,-0.19,1.96,1,inside
266,2024-09-15,KC,Knuckle Curve,81.1,669003,walk,13.0,L,3,2,2024,-1.18,2.04,6,outside
267,2024-09-15,FF,4-Seam Fastball,93.8,669003,,12.0,L,2,2,2024,0.27,5.13,5,inside
268,2024-09-15,KC,Knuckle Curve,83.0,669003,,14.0,L,1,2,2024,0.1,-0.96,4,inside
269,2024-09-15,FF,4-Seam Fastball,94.8,669003,,3.0,L,1,1,2024,0.41,3.6,3,inside
270,2024-09-15,FF,4-Seam Fastball,94.4,669003,,12.0,L,0,1,2024,0.97,2.63,2,inside
271,2024-09-15,CH,Changeup,86.4,669003,,8.0,L,0,0,2024,-0.23,1.68,1,outside
272,2024-09-15,KC,Knuckle Curve,82.1,642715,strikeout,13.0,R,3,2,2024,-0.19,1.55,6,inside
273,2024-09-15,FF,4-Seam Fastball,94.1,642715,,11.0,R,3,1,2024,-0.88,3.03,5,inside
274,2024-09-15,KC,Knuckle Curve,81.7,642715,,13.0,R,3,0,2024,-0.6,1.55,4,inside
275,2024-09-15,FF,4-Seam Fastball,94.8,642715,,14.0,R,2,0,2024,0.89,2.31,3,outside
276,2024-09-15,KC,Knuckle Curve,81.1,642715,,13.0,R,1,0,2024,-1.29,1.86,2,inside
277,2024-09-15,KC,Knuckle Curve,83.1,642715,,14.0,R,0,0,2024,0.14,1.03,1,outside
278,2024-09-15,FF,4-Seam Fastball,93.4,694192,field_out,11.0,R,3,2,2024,-0.44,3.76,6,inside
279,2024-09-15,FF,4-Seam Fastball,96.2,694192,,5.0,R,3,1,2024,-0.12,2.7,5,inside
280,2024-09-15,KC,Knuckle Curve,81.8,694192,,14.0,R,2,1,2024,0.49,1.2,4,outside
281,2024-09-15,KC,Knuckle Curve,81.3,694192,,7.0,R,2,0,2024,-0.67,2.03,3,inside
282,2024-09-15,SL,Slider,87.6,694192,,14.0,R,1,0,2024,0.99,1.52,2,outside
283,2024-09-15,FF,4-Seam Fastball,95.2,694192,,11.0,R,0,0,2024,-0.37,4.21,1,inside
284,2024-09-15,FF,4-Seam Fastball,96.1,668930,walk,14.0,L,3,2,2024,0.21,0.95,7,inside
285,2024-09-15,KC,Knuckle Curve,81.0,668930,,14.0,L,3,2,2024,0.01,1.33,6,inside
286,2024-09-15,CH,Changeup,85.6,668930,,14.0,L,2,2,2024,1.14,1.43,5,inside
287,2024-09-15,CH,Changeup,85.9,668930,,13.0,L,1,2,2024,-0.19,0.95,4,outside
288,2024-09-15,KC,Knuckle Curve,82.3,668930,,7.0,L,1,1,2024,-0.49,1.52,3,outside
289,2024-09-15,FF,4-Seam Fastball,93.9,668930,,12.0,L,0,1,2024,2.18,2.76,2,inside
290,2024-09-15,FF,4-Seam Fastball,94.3,668930,,2.0,L,0,0,2024,0.03,2.97,1,inside
291,2024-09-10,CH,Changeup,86.2,543760,field_out,13.0,R,1,1,2024,-1.13,2.06,3,inside
292,2024-09-10,KC,Knuckle Curve,79.8,543760,,13.0,R,0,1,2024,-0.54,1.05,2,inside
293,2024-09-10,FF,4-Seam Fastball,94.3,543760,,9.0,R,0,0,2024,0.69,1.72,1,outside
294,2024-09-10,KC,Knuckle Curve,80.3,665750,field_out,8.0,L,0,0,2024,-0.18,2.22,1,outside
295,2024-09-10,KC,Knuckle Curve,78.8,677649,walk,13.0,R,3,2,2024,-0.81,0.71,6,inside
296,2024-09-10,SL,Slider,85.7,677649,,14.0,R,2,2,2024,1.16,1.16,5,outside
297,2024-09-10,KC,Knuckle Curve,82.1,677649,,13.0,R,1,2,2024,-0.06,0.36,4,inside
298,2024-09-10,KC,Knuckle Curve,81.9,677649,,14.0,R,1,1,2024,0.97,0.28,3,outside
299,2024-09-10,FF,4-Seam Fastball,93.2,677649,,13.0,R,0,1,2024,-1.22,2.47,2,inside
300,2024-09-10,SL,Slider,87.7,677649,,6.0,R,0,0,2024,0.33,2.23,1,outside
301,2024-09-10,FF,4-Seam Fastball,95.1,641680,strikeout,13.0,L,3,2,2024,0.0,1.53,6,outside
302,2024-09-10,FF,4-Seam Fastball,94.1,641680,,6.0,L,3,1,2024,0.79,2.86,5,inside
303,2024-09-10,KC,Knuckle Curve,78.3,641680,,13.0,L,2,1,2024,-1.09,2.06,4,outside
304,2024-09-10,KC,Knuckle Curve,79.1,641680,,11.0,L,1,1,2024,-1.56,2.55,3,outside
305,2024-09-10,FF,4-Seam Fastball,92.3,641680,,12.0,L,0,1,2024,1.58,3.27,2,inside
306,2024-09-10,FF,4-Seam Fastball,92.1,641680,,7.0,L,0,0,2024,-0.49,1.81,1,outside
307,2024-09-10,FF,4-Seam Fastball,94.4,673962,force_out,2.0,R,1,2,2024,-0.15,3.12,4,inside
308,2024-09-10,SL,Slider,86.3,673962,,13.0,R,1,1,2024,-0.29,1.3,3,inside
309,2024-09-10,FF,4-Seam Fastball,93.1,673962,,11.0,R,0,1,2024,-1.11,3.3,2,inside
310,2024-09-10,KC,Knuckle Curve,81.6,673962,,14.0,R,0,0,2024,0.15,1.33,1,outside
311,2024-09-10,KC,Knuckle Curve,80.8,663993,strikeout,13.0,L,3,2,2024,-0.02,0.73,7,outside
312,2024-09-10,FF,4-Seam Fastball,93.1,663993,,12.0,L,2,2,2024,0.45,4.25,6,inside
313,2024-09-10,SL,Slider,87.1,663993,,14.0,L,1,2,2024,0.68,1.24,5,inside
314,2024-09-10,KC,Knuckle Curve,80.3,663993,,13.0,L,0,2,2024,-0.45,0.84,4,outside
315,2024-09-10,FF,4-Seam Fastball,93.2,663993,,2.0,L,0,2,2024,0.12,2.99,3,inside
316,2024-09-10,FF,4-Seam Fastball,94.0,663993,,12.0,L,0,1,2024,0.17,3.71,2,inside
317,2024-09-10,KC,Knuckle Curve,79.2,663993,,8.0,L,0,0,2024,-0.18,2.0,1,outside
318,2024-09-10,SL,Slider,86.9,666969,strikeout,8.0,R,3,2,2024,0.03,1.59,6,outside
319,2024-09-10,FF,4-Seam Fastball,92.8,666969,,11.0,R,2,2,2024,-0.65,4.29,5,inside
320,2024-09-10,FF,4-Seam Fastball,93.4,666969,,1.0,R,2,1,2024,-0.48,3.17,4,inside
321,2024-09-10,FF,4-Seam Fastball,92.2,666969,,11.0,R,1,1,2024,-0.9,4.96,3,inside
322,2024-09-10,SL,Slider,85.7,666969,,7.0,R,1,0,2024,-0.39,1.93,2,inside
323,2024-09-10,FF,4-Seam Fastball,92.6,666969,,11.0,R,0,0,2024,-1.0,4.16,1,inside
324,2024-09-10,CH,Changeup,87.2,694671,single,8.0,R,3,2,2024,-0.03,1.93,6,inside
325,2024-09-10,FF,4-Seam Fastball,94.1,694671,,9.0,R,3,1,2024,0.61,1.77,5,outside
326,2024-09-10,SL,Slider,87.4,694671,,14.0,R,2,1,2024,1.06,2.15,4,outside
327,2024-09-10,FF,4-Seam Fastball,93.5,694671,,14.0,R,1,1,2024,1.62,1.23,3,outside
328,2024-09-10,FF,4-Seam Fastball,92.0,694671,,13.0,R,0,1,2024,-1.02,1.56,2,inside
329,2024-09-10,SL,Slider,87.0,694671,,14.0,R,0,0,2024,0.87,1.95,1,outside
330,2024-09-10,FF,4-Seam Fastball,96.0,669701,strikeout,8.0,L,3,2,2024,-0.18,1.85,8,outside
331,2024-09-10,CH,Changeup,84.5,669701,,14.0,L,2,2,2024,0.6,0.91,7,inside
332,2024-09-10,CH,Changeup,85.0,669701,,7.0,L,2,2,2024,-0.36,1.63,6,outside
333,2024-09-10,FF,4-Seam Fastball,95.0,669701,,13.0,L,1,2,2024,-0.76,0.95,5,outside
334,2024-09-10,KC,Knuckle Curve,80.2,669701,,4.0,L,1,2,2024,-0.64,2.15,4,outside
335,2024-09-10,KC,Knuckle Curve,81.2,669701,,13.0,L,0,2,2024,-0.28,0.72,3,outside
336,2024-09-10,FF,4-Seam Fastball,95.0,669701,,8.0,L,0,1,2024,0.04,1.74,2,inside
337,2024-09-10,KC,Knuckle Curve,80.6,669701,,14.0,L,0,0,2024,0.45,1.28,1,inside
338,2024-09-10,FF,4-Seam Fastball,93.6,543760,field_out,2.0,R,2,1,2024,-0.25,3.11,4,inside
339,2024-09-10,KC,Knuckle Curve,79.8,543760,,14.0,R,1,1,2024,0.63,0.38,3,outside
340,2024-09-10,FF,4-Seam Fastball,94.1,543760,,14.0,R,0,1,2024,1.35,1.66,2,outside
341,2024-09-10,KC,Knuckle Curve,81.0,543760,,8.0,R,0,0,2024,-0.03,2.04,1,inside
342,2024-09-10,FF,4-Seam Fastball,93.6,665750,field_out,7.0,L,0,0,2024,-0.36,2.0,1,outside
343,2024-09-10,FF,4-Seam Fastball,94.8,677649,strikeout,7.0,R,2,2,2024,-0.47,1.77,5,inside
344,2024-09-10,SL,Slider,87.9,677649,,8.0,R,2,1,2024,0.02,1.57,4,outside
345,2024-09-10,SL,Slider,89.0,677649,,1.0,R,2,0,2024,-0.58,2.88,3,inside
346,2024-09-10,FF,4-Seam Fastball,95.5,677649,,14.0,R,1,0,2024,0.99,1.11,2,outside
347,2024-09-10,FF,4-Seam Fastball,94.5,677649,,14.0,R,0,0,2024,0.66,1.26,1,outside
348,2024-09-10,FF,4-Seam Fastball,95.3,641680,field_out,13.0,L,1,2,2024,-0.63,1.33,5,outside
349,2024-09-10,CH,Changeup,85.8,641680,,8.0,L,1,2,2024,-0.14,1.67,4,outside
350,2024-09-10,KC,Knuckle Curve,82.3,641680,,13.0,L,0,2,2024,-1.76,2.36,3,outside
351,2024-09-10,FF,4-Seam Fastball,95.0,641680,,4.0,L,0,1,2024,-0.56,2.25,2,outside
352,2024-09-10,FF,4-Seam Fastball,94.1,641680,,12.0,L,0,0,2024,0.87,3.38,1,inside
353,2024-09-10,KC,Knuckle Curve,82.0,673962,field_out,8.0,R,3,2,2024,0.15,1.63,7,outside
354,2024-09-10,KC,Knuckle Curve,80.8,673962,,13.0,R,3,2,2024,-0.58,1.54,6,inside
355,2024-09-10,FF,4-Seam Fastball,95.2,673962,,14.0,R,2,2,2024,1.36,1.52,5,outside
356,2024-09-10,SL,Slider,87.0,673962,,14.0,R,1,2,2024,1.64,1.13,4,outside
357,2024-09-10,KC,Knuckle Curve,81.0,673962,,9.0,R,1,1,2024,0.77,2.09,3,outside
358,2024-09-10,FF,4-Seam Fastball,94.0,673962,,14.0,R,0,1,2024,1.37,1.25,2,outside
359,2024-09-10,FF,4-Seam Fastball,92.4,673962,,2.0,R,0,0,2024,-0.1,3.37,1,inside
360,2024-09-10,FF,4-Seam Fastball,95.8,663993,strikeout,12.0,L,0,2,2024,1.02,2.74,3,inside
361,2024-09-10,FF,4-Seam Fastball,95.5,663993,,3.0,L,0,1,2024,0.28,3.23,2,inside
362,2024-09-10,KC,Knuckle Curve,82.4,663993,,8.0,L,0,0,2024,-0.05,1.52,1,outside
363,2024-09-10,KC,Knuckle Curve,83.1,666969,walk,14.0,R,3,2,2024,0.46,-0.18,6,outside
364,2024-09-10,FF,4-Seam Fastball,95.8,666969,,12.0,R,2,2,2024,1.04,3.12,5,outside
365,2024-09-10,KC,Knuckle Curve,83.0,666969,,13.0,R,1,2,2024,-0.72,1.5,4,inside
366,2024-09-10,FF,4-Seam Fastball,95.8,666969,,12.0,R,0,2,2024,0.92,3.72,3,outside
367,2024-09-10,FF,4-Seam Fastball,94.7,666969,,2.0,R,0,1,2024,0.26,3.66,2,outside
368,2024-09-10,FF,4-Seam Fastball,94.9,666969,,3.0,R,0,0,2024,0.4,3.53,1,outside
369,2024-09-10,SL,Slider,86.8,694671,single,9.0,R,3,2,2024,0.42,1.62,7,outside
370,2024-09-10,KC,Knuckle Curve,83.1,694671,,9.0,R,3,2,2024,0.71,1.77,6,outside
371,2024-09-10,CH,Changeup,88.5,694671,,13.0,R,2,2,2024,-0.72,0.89,5,inside
372,2024-09-10,CH,Changeup,89.2,694671,,14.0,R,1,2,2024,0.87,1.13,4,outside
373,2024-09-10,SL,Slider,88.4,694671,,14.0,R,0,2,2024,1.53,0.77,3,outside
374,2024-09-10,FF,4-Seam Fastball,96.3,694671,,12.0,R,0,1,2024,0.86,3.15,2,outside
375,2024-09-10,SL,Slider,89.6,694671,,14.0,R,0,0,2024,0.87,1.73,1,outside
376,2024-09-10,FF,4-Seam Fastball,95.3,669701,field_out,12.0,L,1,1,2024,1.04,2.69,3,inside
377,2024-09-10,CH,Changeup,87.9,669701,,13.0,L,0,1,2024,-0.14,1.13,2,outside
378,2024-09-10,KC,Knuckle Curve,82.3,669701,,4.0,L,0,0,2024,-0.65,2.19,1,outside
379,2024-09-10,SL,Slider,88.9,543760,strikeout,14.0,R,3,2,2024,1.46,1.26,6,outside
380,2024-09-10,FF,4-Seam Fastball,95.7,543760,,12.0,R,2,2,2024,0.96,3.83,5,outside
381,2024-09-10,SL,Slider,87.8,543760,,14.0,R,1,2,2024,1.57,0.64,4,outside
382,2024-09-10,KC,Knuckle Curve,83.7,543760,,14.0,R,1,1,2024,0.83,0.45,3,outside
383,2024-09-10,FF,4-Seam Fastball,95.8,543760,,3.0,R,1,0,2024,0.81,2.9,2,outside
384,2024-09-10,FF,4-Seam Fastball,95.5,543760,,14.0,R,0,0,2024,1.83,1.01,1,outside
385,2024-09-04,FF,4-Seam Fastball,93.1,624424,strikeout,11.0,L,2,2,2024,-0.13,3.81,6,outside
386,2024-09-04,FF,4-Seam Fastball,93.3,624424,,11.0,L,1,2,2024,-0.51,4.76,5,outside
387,2024-09-04,KC,Knuckle Curve,82.3,624424,,9.0,L,1,2,2024,0.34,1.6,4,inside
388,2024-09-04,KC,Knuckle Curve,82.9,624424,,14.0,L,0,2,2024,0.25,0.59,3,inside
389,2024-09-04,FF,4-Seam Fastball,94.0,624424,,2.0,L,0,1,2024,0.08,3.21,2,inside
390,2024-09-04,CH,Changeup,86.4,624424,,8.0,L,0,0,2024,0.12,1.67,1,inside
391,2024-09-04,KC,Knuckle Curve,82.1,671218,grounded_into_double_play,5.0,R,0,0,2024,-0.19,2.15,1,inside
392,2024-09-04,FF,4-Seam Fastball,95.0,573262,walk,14.0,L,3,2,2024,0.17,0.79,12,inside
393,2024-09-04,CH,Changeup,87.0,573262,,7.0,L,3,2,2024,-0.7,2.15,11,outside
394,2024-09-04,FC,Cutter,89.7,573262,,9.0,L,3,2,2024,0.63,2.18,10,inside
395,2024-09-04,CH,Changeup,88.6,573262,,13.0,L,2,2,2024,-0.88,0.73,9,outside
396,2024-09-04,KC,Knuckle Curve,82.6,573262,,7.0,L,2,2,2024,-0.66,1.58,8,outside
397,2024-09-04,CH,Changeup,86.3,573262,,4.0,L,2,2,2024,-0.39,2.3,7,outside
398,2024-09-04,FC,Cutter,90.0,573262,,14.0,L,1,2,2024,0.91,0.9,6,inside
399,2024-09-04,KC,Knuckle Curve,81.3,573262,,13.0,L,1,2,2024,-0.06,1.32,5,outside
400,2024-09-04,FF,4-Seam Fastball,94.0,573262,,7.0,L,1,2,2024,-0.4,2.13,4,outside
401,2024-09-04,CH,Changeup,86.0,573262,,7.0,L,1,1,2024,-0.62,1.76,3,outside
402,2024-09-04,KC,Knuckle Curve,82.8,573262,,13.0,L,0,1,2024,-1.11,0.97,2,outside
403,2024-09-04,CH,Changeup,85.2,573262,,13.0,L,0,0,2024,-0.85,1.39,1,outside
404,2024-09-04,FF,4-Seam Fastball,94.1,592200,strikeout,4.0,R,2,2,2024,-0.35,2.76,5,inside
405,2024-09-04,KC,Knuckle Curve,81.9,592200,,14.0,R,1,2,2024,0.42,1.28,4,outside
406,2024-09-04,SL,Slider,87.6,592200,,14.0,R,0,2,2024,0.15,1.47,3,outside
407,2024-09-04,KC,Knuckle Curve,81.2,592200,,7.0,R,0,1,2024,-0.78,1.49,2,inside
408,2024-09-04,FF,4-Seam Fastball,93.8,592200,,13.0,R,0,0,2024,-0.99,2.2,1,inside
409,2024-09-04,KC,Knuckle Curve,81.7,689172,field_out,7.0,L,2,2,2024,-0.33,1.6,5,outside
410,2024-09-04,FF,4-Seam Fastball,94.3,689172,,13.0,L,1,2,2024,-0.95,2.19,4,outside
411,2024-09-04,CH,Changeup,86.4,689172,,7.0,L,1,1,2024,-0.79,2.08,3,outside
412,2024-09-04,FF,4-Seam Fastball,92.9,689172,,12.0,L,0,1,2024,0.44,3.72,2,inside
413,2024-09-04,FF,4-Seam Fastball,92.4,689172,,7.0,L,0,0,2024,-0.67,1.76,1,outside
414,2024-09-04,FF,4-Seam Fastball,93.0,682617,field_out,2.0,R,0,0,2024,-0.1,2.84,1,inside
415,2024-09-04,FF,4-Seam Fastball,95.1,682641,strikeout,14.0,R,1,2,2024,0.67,1.51,4,outside
416,2024-09-04,SL,Slider,86.5,682641,,14.0,R,0,2,2024,0.73,0.23,3,outside
417,2024-09-04,SL,Slider,87.7,682641,,14.0,R,0,1,2024,0.8,0.94,2,outside
418,2024-09-04,KC,Knuckle Curve,82.2,682641,,8.0,R,0,0,2024,-0.05,1.71,1,inside
419,2024-09-04,CH,Changeup,86.7,664774,strikeout,14.0,L,2,2,2024,0.13,0.92,5,inside
420,2024-09-04,KC,Knuckle Curve,82.8,664774,,14.0,L,1,2,2024,0.56,1.48,4,inside
421,2024-09-04,FF,4-Seam Fastball,94.5,664774,,5.0,L,1,1,2024,-0.25,2.64,3,outside
422,2024-09-04,CH,Changeup,87.8,664774,,13.0,L,1,0,2024,-0.42,0.91,2,outside
423,2024-09-04,FF,4-Seam Fastball,94.7,664774,,13.0,L,0,0,2024,-1.46,1.36,1,outside
424,2024-09-04,SL,Slider,87.4,666149,strikeout,14.0,R,2,2,2024,0.84,1.06,5,outside
425,2024-09-04,FF,4-Seam Fastball,93.8,666149,,14.0,R,2,1,2024,0.96,2.09,4,outside
426,2024-09-04,FF,4-Seam Fastball,94.1,666149,,14.0,R,1,1,2024,1.02,0.59,3,outside
427,2024-09-04,KC,Knuckle Curve,82.5,666149,,14.0,R,0,1,2024,0.83,0.64,2,outside
428,2024-09-04,KC,Knuckle Curve,83.0,666149,,7.0,R,0,0,2024,-0.65,1.7,1,inside
429,2024-09-04,CH,Changeup,86.7,624424,field_out,5.0,L,0,2,2024,-0.23,2.31,3,outside
430,2024-09-04,FF,4-Seam Fastball,93.7,624424,,11.0,L,0,1,2024,-0.42,3.32,2,outside
431,2024-09-04,KC,Knuckle Curve,81.7,624424,,4.0,L,0,0,2024,-0.71,2.43,1,outside
432,2024-09-04,FF,4-Seam Fastball,94.2,671218,field_out,2.0,R,1,2,2024,-0.13,3.08,4,inside
433,2024-09-04,FF,4-Seam Fastball,93.9,671218,,12.0,R,0,2,2024,1.11,2.53,3,outside
434,2024-09-04,FF,4-Seam Fastball,94.1,671218,,12.0,R,0,1,2024,0.16,3.37,2,outside
435,2024-09-04,KC,Knuckle Curve,81.8,671218,,8.0,R,0,0,2024,-0.26,1.73,1,inside
436,2024-09-04,KC,Knuckle Curve,82.3,573262,strikeout,14.0,L,0,2,2024,0.55,0.66,4,inside
437,2024-09-04,CH,Changeup,88.8,573262,,13.0,L,0,2,2024,-0.47,1.26,3,outside
438,2024-09-04,FF,4-Seam Fastball,93.4,573262,,5.0,L,0,1,2024,0.14,2.27,2,inside
439,2024-09-04,FF,4-Seam Fastball,93.9,573262,,13.0,L,0,0,2024,-0.72,1.46,1,outside
440,2024-09-04,KC,Knuckle Curve,83.4,592200,strikeout,14.0,R,3,2,2024,0.94,0.62,8,outside
441,2024-09-04,FF,4-Seam Fastball,94.6,592200,,12.0,R,2,2,2024,0.66,3.95,7,outside
442,2024-09-04,KC,Knuckle Curve,82.3,592200,,8.0,R,2,2,2024,0.26,1.66,6,outside
443,2024-09-04,KC,Knuckle Curve,82.3,592200,,14.0,R,1,2,2024,0.38,1.26,5,outside
444,2024-09-04,KC,Knuckle Curve,82.4,592200,,14.0,R,0,2,2024,0.32,0.73,4,outside
445,2024-09-04,FF,4-Seam Fastball,95.4,592200,,4.0,R,0,2,2024,-0.53,2.73,3,inside
446,2024-09-04,SL,Slider,87.9,592200,,2.0,R,0,1,2024,-0.19,3.06,2,inside
447,2024-09-04,KC,Knuckle Curve,83.2,592200,,8.0,R,0,0,2024,-0.12,2.06,1,inside
448,2024-09-04,KC,Knuckle Curve,83.1,689172,walk,14.0,L,3,2,2024,0.09,0.36,7,inside
449,2024-09-04,CH,Changeup,87.7,689172,,13.0,L,2,2,2024,-0.64,0.95,6,outside
450,2024-09-04,CH,Changeup,88.7,689172,,14.0,L,2,2,2024,0.36,0.98,5,inside
451,2024-09-04,FF,4-Seam Fastball,95.7,689172,,13.0,L,1,2,2024,-0.5,1.31,4,outside
452,2024-09-04,CH,Changeup,88.2,689172,,7.0,L,1,1,2024,-0.65,1.8,3,outside
453,2024-09-04,FF,4-Seam Fastball,94.8,689172,,13.0,L,0,1,2024,-1.27,2.22,2,outside
454,2024-09-04,FF,4-Seam Fastball,94.4,689172,,3.0,L,0,0,2024,0.49,3.07,1,inside
455,2024-09-04,KC,Knuckle Curve,82.6,682617,walk,14.0,R,3,2,2024,0.38,0.54,6,outside
456,2024-09-04,CH,Changeup,87.7,682617,,14.0,R,2,2,2024,0.43,1.28,5,outside
457,2024-09-04,CH,Changeup,89.3,682617,,13.0,R,1,2,2024,-0.4,0.79,4,inside
458,2024-09-04,KC,Knuckle Curve,82.7,682617,,14.0,R,0,2,2024,0.22,0.59,3,outside
459,2024-09-04,SL,Slider,86.3,682617,,3.0,R,0,1,2024,0.51,2.78,2,outside
460,2024-09-04,KC,Knuckle Curve,81.6,682617,,8.0,R,0,0,2024,-0.09,1.85,1,inside
461,2024-09-04,KC,Knuckle Curve,82.4,682641,walk,13.0,R,3,2,2024,-0.06,1.08,6,inside
462,2024-09-04,FF,4-Seam Fastball,94.7,682641,,11.0,R,2,2,2024,-1.41,4.94,5,inside
463,2024-09-04,FF,4-Seam Fastball,93.6,682641,,12.0,R,1,2,2024,0.52,4.39,4,outside
464,2024-09-04,FF,4-Seam Fastball,94.3,682641,,1.0,R,1,1,2024,-0.58,3.03,3,inside
465,2024-09-04,KC,Knuckle Curve,82.1,682641,,13.0,R,0,1,2024,-0.17,0.55,2,inside
466,2024-09-04,FF,4-Seam Fastball,93.8,682641,,2.0,R,0,0,2024,0.07,3.52,1,outside
467,2024-09-04,FF,4-Seam Fastball,94.0,664774,field_out,5.0,L,2,2,2024,0.24,2.45,5,inside
468,2024-09-04,KC,Knuckle Curve,82.8,664774,,14.0,L,1,2,2024,0.61,0.65,4,inside
469,2024-09-04,CH,Changeup,86.8,664774,,13.0,L,1,1,2024,-0.98,2.39,3,outside
470,2024-09-04,KC,Knuckle Curve,83.3,664774,,13.0,L,0,1,2024,-0.93,1.88,2,outside
471,2024-09-04,FF,4-Seam Fastball,94.7,664774,,4.0,L,0,0,2024,-0.79,2.51,1,outside
472,2024-09-04,FF,4-Seam Fastball,94.3,666149,field_out,5.0,R,0,0,2024,0.21,2.76,1,outside
473,2024-09-04,FF,4-Seam Fastball,93.6,624424,field_out,2.0,L,0,0,2024,0.14,3.21,1,inside
474,2024-09-04,FF,4-Seam Fastball,94.6,671218,field_out,12.0,R,1,2,2024,0.22,3.69,4,outside
475,2024-09-04,CH,Changeup,87.8,671218,,4.0,R,1,1,2024,-0.75,2.46,3,inside
476,2024-09-04,KC,Knuckle Curve,82.6,671218,,14.0,R,0,1,2024,0.81,0.27,2,outside
477,2024-09-04,FF,4-Seam Fastball,94.9,671218,,9.0,R,0,0,2024,0.78,1.79,1,outside
478,2024-09-04,KC,Knuckle Curve,83.6,573262,strikeout,14.0,L,3,2,2024,0.09,0.89,7,inside
479,2024-09-04,CH,Changeup,86.9,573262,,7.0,L,3,2,2024,-0.67,1.85,6,outside
480,2024-09-04,CH,Changeup,87.1,573262,,6.0,L,3,1,2024,0.54,2.77,5,inside
481,2024-09-04,FF,4-Seam Fastball,94.0,573262,,2.0,L,3,0,2024,0.06,2.86,4,inside
482,2024-09-04,CH,Changeup,86.9,573262,,13.0,L,2,0,2024,-1.99,2.22,3,outside
483,2024-09-04,FF,4-Seam Fastball,93.8,573262,,13.0,L,1,0,2024,-0.75,0.76,2,outside
484,2024-09-04,FF,4-Seam Fastball,94.0,573262,,11.0,L,0,0,2024,-1.01,2.85,1,outside
485,2024-08-30,KC,Knuckle Curve,82.1,669257,field_out,14.0,R,3,2,2024,0.61,1.19,7,outside
486,2024-08-30,SL,Slider,87.0,669257,,14.0,R,2,2,2024,1.9,1.09,6,outside
487,2024-08-30,FF,4-Seam Fastball,95.6,669257,,14.0,R,1,2,2024,1.52,1.51,5,outside
488,2024-08-30,KC,Knuckle Curve,81.2,669257,,14.0,R,1,2,2024,0.11,1.31,4,outside
489,2024-08-30,FF,4-Seam Fastball,94.2,669257,,9.0,R,1,1,2024,0.64,1.93,3,outside
490,2024-08-30,FF,4-Seam Fastball,94.6,669257,,14.0,R,0,1,2024,1.31,1.98,2,outside
491,2024-08-30,KC,Knuckle Curve,81.0,669257,,4.0,R,0,0,2024,-0.63,2.1,1,inside
492,2024-08-30,FF,4-Seam Fastball,94.0,666158,strikeout,2.0,L,2,2,2024,-0.17,2.74,5,outside
493,2024-08-30,FF,4-Seam Fastball,93.1,666158,,4.0,L,2,1,2024,-0.39,2.35,4,outside
494,2024-08-30,FF,4-Seam Fastball,92.4,666158,,12.0,L,1,1,2024,1.39,2.66,3,inside
495,2024-08-30,FF,4-Seam Fastball,91.9,666158,,12.0,L,0,1,2024,1.15,4.38,2,inside
496,2024-08-30,KC,Knuckle Curve,81.1,666158,,4.0,L,0,0,2024,-0.37,2.69,1,outside
497,2024-08-30,FF,4-Seam Fastball,94.6,606192,strikeout,9.0,R,1,2,2024,0.38,1.86,6,outside
498,2024-08-30,FF,4-Seam Fastball,94.2,606192,,2.0,R,1,2,2024,0.06,3.04,5,outside
499,2024-08-30,KC,Knuckle Curve,81.1,606192,,13.0,R,0,2,2024,-0.48,0.19,4,inside
500,2024-08-30,FF,4-Seam Fastball,92.2,606192,,2.0,R,0,2,2024,0.11,3.54,3,outside
